scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTrn-3049_346f676ddb1fead2bb97bbbade933dc8,5,2.310,829.17,0.00,0.00
question,WebQTrn-3049_549e26794f52c12e657662c92cddfb02,5,2.218,810.97,0.00,0.00
question,WebQTrn-3049_ae2f0556c44ee8e111f11615ad14f9d8,5,2.240,808.36,0.00,0.00
question,WebQTrn-3049_b54efe4808296288020252970229f5d6,70,33.075,10620.92,0.00,0.00
question,WebQTrn-3049_bbb9447a02dcb852802ed6cd4bfa1584,28,13.193,4187.76,0.00,0.00
question,WebQTrn-3049_c2209731c36910d996455a986525aba1,50,23.365,7697.79,0.00,0.00
question,WebQTrn-3049_df62db039ae55ac085cf2731442925a1,11,9.083,2966.20,0.00,0.00
question,WebQTrn-3057_1315945fdcb4fad1310ab7862120be0f,90,45.332,14751.70,0.00,0.00
question,WebQTrn-3057_17e973c9587cc65f8e2ea8add9f00ef2,59,36.941,11959.41,0.00,0.00
question,WebQTrn-3057_1afd5634cb719e3b77b4345510599ca8,11,6.745,2139.07,0.00,0.00
question,WebQTrn-3057_5a7cd2677ed97e520a124ba9c2da6ad4,6,4.116,1305.77,0.00,0.00
question,WebQTrn-3057_87afbf2481df60df8476b920f00c4247,22,12.878,4349.24,0.00,0.00
question,WebQTrn-3057_bb7b757a2fe5dfa7023b6b4fe34ead4c,16,9.874,3178.36,0.00,0.00
question,WebQTrn-3057_c1d5c9c777c291a80c29c70ec43c45ad,11,6.761,2167.28,0.00,0.00
question,WebQTrn-3057_c264a6d11d7956741926d417b94327e2,1083,33.183,9809.59,0.00,0.00
question,WebQTrn-3057_c456567791bbf0a13cd83e1412dd3170,27,18.960,5474.06,0.00,0.00
question,WebQTrn-3057_e3d40457273785e46c5b71732713a5f4,18,10.865,3442.90,0.00,0.00
question,WebQTrn-3057_edd968dea6b49f05878c52e9b10c31a9,6,3.151,1269.80,0.00,0.00
question,WebQTrn-3057_f63c455920e1886995fc0bf2f8d2527f,6,3.518,1287.42,0.00,0.00
question,WebQTrn-3057_f6c8fe3608211104942c4bd00e09dacf,10,5.152,1638.48,0.00,0.00
question,WebQTrn-3083_8784ca0ffa5adf55625c8af4f6b657b3,41,13.474,4199.02,0.00,0.00
question,WebQTrn-3083_8c30eccd3cde88b0a0d389f34d086641,19,9.030,3250.77,0.00,0.00
question,WebQTrn-3083_b1f9bf9c0551430652e0ae3b98455ea6,56,27.562,9090.71,0.00,0.00
question,WebQTrn-3083_c2a695d13a6620d180fec4f94dfe9f9b,53,24.874,8925.80,0.00,0.00
question,WebQTrn-3083_c672d27c3d00ea802b18f17142a0c867,89,33.625,10702.96,0.00,0.00
question,WebQTrn-3083_ea0bc3bb340865025c534c91eca19be9,54,25.567,8423.79,0.00,0.00
question,WebQTrn-3084_026bed85b8f8e93ed381fc00a5f8a824,37,16.054,5882.15,0.00,0.00
question,WebQTrn-3084_33262ee1280534989c95fa0ec9157433,133,71.217,24290.26,0.00,0.00
question,WebQTrn-3084_366d65026c8dfe022320414ba33ae736,7,3.429,1278.50,0.00,0.00
question,WebQTrn-3084_3f03848605c6758ff2230a955cd92d65,227,14.184,3787.55,0.00,0.00
question,WebQTrn-3084_48cc63efa214452df0e77329f8dc8bf0,12,5.257,1880.65,0.00,0.00
question,WebQTrn-3084_5bc74979fc1292d14458ccc3a131a6e6,86,31.650,10252.20,0.00,0.00
question,WebQTrn-3084_62ea63f7954eccb68d685d3695c0b84d,25,8.980,3223.53,0.00,0.00
question,WebQTrn-3084_73a0a036677106856ef62808aa205b70,9,8.060,1669.64,0.00,0.00
question,WebQTrn-3084_a9122e6c3ec58aea7483e18c7074128a,133,39.975,13028.64,0.00,0.00
question,WebQTrn-3084_be9304e56c1159daf6cad0a54de15eec,22,10.061,3569.83,0.00,0.00
question,WebQTrn-3084_c48e6de5044e564c757dd8332cdd7570,23,12.181,4463.67,0.00,0.00
question,WebQTrn-3084_ca8d129cc42cf94b681a91fb5ed94522,51,14.951,3977.99,0.00,0.00
question,WebQTrn-3084_d7a8cbddd43733cfb78c3d41af704745,6,3.204,1218.35,0.00,0.00
question,WebQTrn-3084_d7db4cdab1589b7c97a81236310a67f7,72,37.973,12709.99,0.00,0.00
question,WebQTrn-3084_d84bfb2ae239c9a4acfd21816c0392e7,15,8.271,3177.82,0.00,0.00
question,WebQTrn-3084_ec0835b1ad2d181fa3b4195d539d862a,31,14.543,4845.60,0.00,0.00
question,WebQTrn-3084_f47d07fb12afd1cc18d0a707a7a67fac,26,13.154,4992.57,0.00,0.00
question,WebQTrn-3087_6f6c0d89afdd0d422980cd8024d5cbd1,6,2.824,976.44,0.00,0.00
question,WebQTrn-3087_a82e8e886228ce0d1aecee4a2caab326,6,2.419,856.46,0.00,0.00
question,WebQTrn-3098_0b5041659b357b7246a23ac30d7f6b29,4,2.154,679.12,0.00,0.00
question,WebQTrn-3098_530c9b007d2e31175fa177ade7ae14ab,11,4.668,1696.35,0.00,0.00
question,WebQTrn-3098_5f339cc3a7979a71dd90298c8532b71b,22,10.013,3153.14,0.00,0.00
question,WebQTrn-3098_75053cb108f036148b2e5631983f76a3,10,5.743,1826.30,0.00,0.00
question,WebQTrn-3100_0c8bcc717d50c92c31ff802641504b43,18,10.834,3492.07,0.00,0.00
question,WebQTrn-3100_0d5bc4f5ce16dafee354662c09965811,11,3.595,1257.18,0.00,0.00
question,WebQTrn-3100_143c89d70679c3e5257c93d8e2bc4c67,24,13.203,3365.72,0.00,0.00
question,WebQTrn-3100_5abd17edee676db9f12bbbe84edfb575,5,2.707,822.56,0.00,0.00
question,WebQTrn-3100_84e5ab7013a2c0dd11f7f61db45df94c,11,5.632,2033.47,0.00,0.00
question,WebQTrn-3100_8c6b952c6bd963f0ece4e401c9eb731a,118,61.397,19189.87,0.00,0.00
question,WebQTrn-3100_c674c35ef8a9f57c4f44b6369e682253,99,20.922,6286.30,0.00,0.00
question,WebQTrn-3100_d059b24adec4064377b957ca598769be,5,2.259,791.38,0.00,0.00
question,WebQTrn-3100_de5bb2b6c6727d40089ae17f2650f97d,16,9.761,3066.45,0.00,0.00
question,WebQTrn-3100_e245bcaf5a5cb5be0363846fdea658fd,136,76.582,24493.85,0.00,0.00
question,WebQTrn-3123_5968b1cb8e15d4f7819fde8b72714100,16,5.986,1892.13,0.00,0.00
question,WebQTrn-3123_c8fc158536f54197c55144930d898fb2,42,12.702,4548.78,0.00,0.00
question,WebQTrn-3136_0a1996d491be83ff36e8fc86c3d436a4,152,60.643,19019.93,0.00,0.00
question,WebQTrn-3136_109c95b983904a1e1be664512dea6ecd,260,57.169,18853.16,0.00,0.00
question,WebQTrn-3136_13815db56aa300347e9f0a8d3a674174,28,13.751,4543.00,0.00,0.00
question,WebQTrn-3136_324f0ff9176003570d081f09a51698a3,73,27.412,8673.55,0.00,0.00
question,WebQTrn-3136_41d970b7e6fddd9fe4cf7eaa0528fe54,80,39.682,12968.85,0.00,0.00
question,WebQTrn-3136_56b515f95819974c3b586fd6b82a07b5,486,14.023,4227.32,0.00,0.00
question,WebQTrn-3136_58714f9fb6cdd02a90c953d33fc607f9,16,10.360,3454.16,0.00,0.00
question,WebQTrn-3136_7fb79c77fc366a798192d419d3c077b6,60,28.565,9516.34,0.00,0.00
question,WebQTrn-3136_8637ef3f86746bed90cde00b92471008,62,67.854,14967.88,0.00,0.00
question,WebQTrn-3136_8a1b0ad7168412c2f5b0a88423a25dd9,83,215.283,15110.66,0.00,0.00
question,WebQTrn-3136_9204c006e1ff89d48f18c8dee828333f,6,3.412,1284.14,0.00,0.00
question,WebQTrn-3136_93151cdd240547e47e827b24c5bf35e5,141,42.126,14092.93,0.00,0.00
question,WebQTrn-3136_a2debf685e0c50491e35a9cf7a1e9ade,34,14.966,5305.04,0.00,0.00
question,WebQTrn-3136_b1b88f9e0dba1ce22772ea94c3596893,86,44.569,14460.08,0.00,0.00
question,WebQTrn-3136_b4d880aff516130a828b227d4297f270,36,15.171,5413.47,0.00,0.00
question,WebQTrn-3136_d883a8a48671befac33bf89e3d801830,38,21.081,6909.90,0.00,0.00
question,WebQTrn-3136_e3a2d3d50bac69d563de83a7f72eafc0,101,32.202,10346.80,0.00,0.00
question,WebQTrn-3136_fdbf99bc0f17cb22c3f0901d90fefe1a,115,31.409,9843.09,0.00,0.00
question,WebQTrn-3141_4d46ac3bebff7cb2099870e10de6dd46,196,31.163,9664.04,0.00,0.00
question,WebQTrn-3141_680744290a1c918aad52e9c61b428d56,170,25.474,7703.17,0.00,0.00
question,WebQTrn-3141_8f5580b35c972ae8382d6e04447e79a9,46,24.611,6914.63,0.00,0.00
question,WebQTrn-3141_9521cdd0a498eb745a7f49c67f6a999f,55,13.048,4649.26,0.00,0.00
question,WebQTrn-3151_060b91f9cec001c75f96882095ac0e74,120,49.889,15647.11,0.00,0.00
question,WebQTrn-3151_12f714783be901012e7fa202551f74e2,491,35.426,11149.09,0.00,0.00
question,WebQTrn-3151_36808d9c3e62ce1bcd729d814d597c46,6,3.175,1042.96,0.00,0.00
question,WebQTrn-3151_3ae7bbdbfe6f6d601941c3cf406229a7,6,3.205,1087.21,0.00,0.00
question,WebQTrn-3151_42444a47c0a0b05f41eb297d05c4fd37,30,17.579,5667.99,0.00,0.00
question,WebQTrn-3151_5ff5b8826574b331ba342518d1c1bb34,11,7.014,2237.78,0.00,0.00
question,WebQTrn-3151_6c814f2ef8a8f703137524a5ecf17ba4,36,21.270,6897.55,0.00,0.00
question,WebQTrn-3151_88caff7f8bb090780b7fb3176be726ee,11,7.150,2323.31,0.00,0.00
question,WebQTrn-3151_a3be6ba7c257f1c9c8514e54a314337a,10,5.665,1883.84,0.00,0.00
question,WebQTrn-3151_a8a06ec56e9ea88e88396cfcabf6094b,6,3.252,1219.60,0.00,0.00
question,WebQTrn-3151_cfcb8ee843e79059ec902e53426d5d04,21,8.185,2902.04,0.00,0.00
question,WebQTrn-3151_f12c28a04e894937d193ae473c7dccab,11,6.244,2043.05,0.00,0.00
question,WebQTrn-3151_f3cb429e64bc1706be81bc4f687a0019,27,15.866,5246.37,0.00,0.00
question,WebQTrn-3166_024639b2507cd2ca5161b1847991faee,5,2.256,817.58,0.00,0.00
question,WebQTrn-3166_214faf824f15a8bbc18cd54c5c3e0076,18,10.363,3575.01,0.00,0.00
question,WebQTrn-3166_5a38185606a7a8c9158d615dddb5b29f,15,7.485,2671.21,0.00,0.00
question,WebQTrn-3166_762847d07f73b2ca5fd1504d7dcd9d9a,11,5.308,1931.55,0.00,0.00
question,WebQTrn-3166_adbac8a6e3875142a0d07e9d593ef18c,15,8.633,2813.36,0.00,0.00
question,WebQTrn-3166_cb7256fc0312551734293d80792d8d90,16,6.926,2488.53,0.00,0.00
question,WebQTrn-3166_ce0b2dd544240a0334daa2db22ca156f,97,27.475,8769.24,0.00,0.00
question,WebQTrn-3166_cf9ffbb57f2b9e73dca2d2492121f242,128,68.062,22752.53,0.00,0.00
question,WebQTrn-3166_d67d1a50e910a4fb8986ceb9205de433,29,15.145,4973.02,0.00,0.00
question,WebQTrn-3170_2883cc73d6e7cc887da948a32c5fd2bb,15,7.184,2294.19,0.00,0.00
question,WebQTrn-3170_2c9888f591cdea04f631b1f473bf1578,94,27.887,8739.06,0.00,0.00
question,WebQTrn-3170_3a4de3e3ca56b4c8159542e8fc8f9945,24,9.823,3564.33,0.00,0.00
question,WebQTrn-3170_402552b61d68fcf116111585da32583b,28,6.619,2341.13,0.00,0.00
question,WebQTrn-3170_4c56262d6806c8bd5c0fadb75177520a,56,12.731,4516.17,0.00,0.00
question,WebQTrn-3170_4e2a785b515c8024dd42f5a9bc60760b,150,32.206,9568.92,0.00,0.00
question,WebQTrn-3170_6bd2ce4aab631c5e72a80da02ce8c1b3,91,35.138,11249.77,0.00,0.00
question,WebQTrn-3170_7478e17a7cd155f218c821899d42a755,1090,46.546,14197.97,0.00,0.00
question,WebQTrn-3170_88427e4cf8c94effb8217cddfd827261,11,5.344,1655.69,0.00,0.00
question,WebQTrn-3170_8c4cd2a8dd5064dcd1e88389796138c7,56,20.083,6430.64,0.00,0.00
question,WebQTrn-3170_91fbb9146e3addbb313ff7ead5eb51f8,883,31.217,9206.84,0.00,0.00
question,WebQTrn-3170_b50634fcb022c0a649341ed319148244,304,24.391,7880.73,0.00,0.00
question,WebQTrn-3170_bcc7cf86fe716e0c10225e1a98b719bb,120,45.860,14626.34,0.00,0.00
question,WebQTrn-3170_e56e856592a9a57b9e331b718adc1b75,22,11.286,3581.53,0.00,0.00
question,WebQTrn-3170_f1a83a32bf04983a5a5f9da914f867c8,47,19.736,6221.19,0.00,0.00
question,WebQTrn-3216_823204b81227d73ef5fadc741254c75b,17,7.450,2647.80,0.00,0.00
question,WebQTrn-3226_1b028c6a2abb6bacf58548f0dbb42ee0,60,27.829,8670.56,0.00,0.00
question,WebQTrn-3226_2a2affc1ec1bd15ab22928007852d1b0,9,3.895,1230.91,0.00,0.00
question,WebQTrn-3226_56c6df98d3f203d856db0584c5dab489,22,9.879,3107.69,0.00,0.00
question,WebQTrn-3226_938e33c523abe9c97a8bcd68f436c773,174,22.899,6806.13,0.00,0.00
question,WebQTrn-3226_bcef0b0a75a7bf2e05f1d95a5459d279,47,19.520,6434.01,0.00,0.00
question,WebQTrn-3249_077663ab8d6ddd23a988ac47f1c6371d,31,17.865,5160.31,0.00,0.00
question,WebQTrn-3249_0b9c49912f43238136954d463b417194,15,10.889,2624.65,0.00,0.00
question,WebQTrn-3249_0f518e0d2d1858910636e8ee65bed4dc,10,4.745,1523.80,0.00,0.00
question,WebQTrn-3249_20507e60ba33137383d2b85cb865826a,10,5.155,1661.70,0.00,0.00
question,WebQTrn-3249_3a7068fa96cd9e08dc2b1dabe458c85d,10,5.125,1603.04,0.00,0.00
question,WebQTrn-3249_405d20f9f362abfe757cad9d79f8dede,15,8.531,2760.62,0.00,0.00
question,WebQTrn-3249_4fddfec17159cdf7caa87c1e3e1f34cd,15,8.893,3211.83,0.00,0.00
question,WebQTrn-3249_57b4f724c97cdd4a30e1b1357c9f904a,15,7.403,2413.59,0.00,0.00
question,WebQTrn-3249_5aa3063566fca0f5ff73b2b811e3b1ab,62,33.432,10827.43,0.00,0.00
question,WebQTrn-3249_5ae0074bd07e87487226dfdcf95a4c5c,30,15.853,4927.50,0.00,0.00
question,WebQTrn-3249_5c22ec73f7fe54b9f198815d175d2a28,10,4.665,1474.96,0.00,0.00
question,WebQTrn-3249_603f103eff0d5a9cdc1709f9b5a402e7,12,6.880,2141.17,0.00,0.00
question,WebQTrn-3249_6acf91f18c0f14261b2540f2d41ecf7a,90,24.909,8107.03,0.00,0.00
question,WebQTrn-3249_6dbfa476f0510018f470c29993293e68,36,21.160,6298.76,0.00,0.00
question,WebQTrn-3249_75f7d39d822bda23a91efa98ddabf6e8,48,24.960,8093.68,0.00,0.00
question,WebQTrn-3249_824f3b1d8a1647e2876766032935bb92,10,5.254,1646.71,0.00,0.00
question,WebQTrn-3249_87992f5ee11afa5e51491a2c2b6c051a,15,8.548,2708.15,0.00,0.00
question,WebQTrn-3249_8854b6b321c9e210d83c0419d6d3b4c5,92,24.365,6772.67,0.00,0.00
question,WebQTrn-3249_88bdde5802b7a28527da5deda09a70ab,10,4.620,1693.69,0.00,0.00
question,WebQTrn-3249_9935071e94698bbdd5fd1114334a2e07,15,7.826,2480.97,0.00,0.00
question,WebQTrn-3249_a5b4b068155de58edc7e632f9bece371,45,12.793,4552.10,0.00,0.00
question,WebQTrn-3249_ad66f99d2894fe516e522730a6cca60a,60,21.870,6168.63,0.00,0.00
question,WebQTrn-3249_af94010c3bfc3a584ffb01e553dd2e8f,29,14.636,4606.68,0.00,0.00
question,WebQTrn-3249_b88399af90bde06a0b86905099e3b96f,10,5.284,1696.76,0.00,0.00
question,WebQTrn-3249_ba23107deaeaf5733abcc2cabc5221b6,22,13.377,4129.62,0.00,0.00
question,WebQTrn-3249_c2f7c4d755631300e1e557415c49ebe1,50,21.442,7650.35,0.00,0.00
question,WebQTrn-3249_dc80443162d45770d8b0d5bc209614e4,10,4.752,1547.43,0.00,0.00
question,WebQTrn-3249_e06557157734dfdbc8119f4165ee9f0e,10,5.095,1632.78,0.00,0.00
question,WebQTrn-3249_f8c93a47771933977bb8d38a5c6ccb27,122,36.145,11431.05,0.00,0.00
question,WebQTrn-3251_01081659a60a9424dd32f0873cd17c3c,11,6.194,2008.64,0.00,0.00
question,WebQTrn-3251_020db712f19c955d1c6a004afba5ec2f,84,30.710,10019.88,0.00,0.00
question,WebQTrn-3251_083680ffbc369cb77666e78c0fa3583a,29,14.637,4620.94,0.00,0.00
question,WebQTrn-3251_1a90de3e56087702d12f5ac656bd7be0,57,25.083,9201.89,0.00,0.00
question,WebQTrn-3251_66da1b47c119995a447078dbc066867f,40,19.520,6174.05,0.00,0.00
question,WebQTrn-3251_acf68a88c0375f50017818448cac05ac,144,16.636,5850.98,0.00,0.00
question,WebQTrn-3251_ca0263d77825d6237cf0a27c79d25e45,22,17.556,3722.91,0.00,0.00
question,WebQTrn-3251_d8cddfe5e947e414b7735780ef1efff8,25,9.805,3308.71,0.00,0.00
question,WebQTrn-3251_e7bfd0826590a74bd0a33bd2732849b7,21,10.176,3503.41,0.00,0.00
question,WebQTrn-3251_f754b516be3ab5f1be55fba222465c09,16,7.953,2512.12,0.00,0.00
question,WebQTrn-3335_2cb97dc9d778b69fd832740909b026a9,11,6.075,2244.27,0.00,0.00
question,WebQTrn-3335_4bedefa2f2f0c2843bcf7407cd03420c,48,20.793,6758.67,0.00,0.00
question,WebQTrn-3335_5831bd7b6badbaf458df00184249bb38,10,5.055,1748.03,0.00,0.00
question,WebQTrn-3335_79ee4c5d31170a2a4638a4fa603f0b52,10,5.232,1893.21,0.00,0.00
question,WebQTrn-3335_7cd339eefa681cdb907de4bdf65f8aae,11,5.677,2030.41,0.00,0.00
question,WebQTrn-3335_97440c6c536f1672835d4cfecf6c698b,15,6.807,2465.50,0.00,0.00
question,WebQTrn-3335_a9b18d079f29555cbd1e1740c7d6e40e,56,26.123,7911.89,0.00,0.00
question,WebQTrn-3335_c071c552853eb739a0ff0c67bb9ed366,28,10.399,3699.58,0.00,0.00
question,WebQTrn-3335_c1ee86e75cac5d1087ce6131dd7c7414,10,5.101,1890.86,0.00,0.00
question,WebQTrn-3335_c55ccf5445d560b373944df6540f9b31,11,5.981,2221.74,0.00,0.00
question,WebQTrn-3335_ca1d9e583e040b7f2f6103a9f44cd53b,12,4.940,1757.00,0.00,0.00
question,WebQTrn-3335_f81b2d3ee250e8503f128923a79d3c5a,11,6.500,2122.91,0.00,0.00
question,WebQTrn-3376_02481bb12c6ba8d596a0bca9a347ea86,62,10.692,3787.58,0.00,0.00
question,WebQTrn-3376_0619d288bbed0ca782e60c6f841a6051,1027,11.997,3268.78,0.00,0.00
question,WebQTrn-3376_118a81ac3fc08ca8590bf8be836d1be1,10,4.542,1633.50,0.00,0.00
question,WebQTrn-3376_13cf1a3ce233a65b8b835b6e2f5c86fe,10,4.092,1424.31,0.00,0.00
question,WebQTrn-3376_22866c9e91699a67e705eae44e29a6a8,4,2.088,736.63,0.00,0.00
question,WebQTrn-3376_2d06cbcbb5ada96a239eeee425106c28,19,6.696,2345.27,0.00,0.00
question,WebQTrn-3376_3cfac4b90586c13b7348805674c750e1,17,7.935,2782.92,0.00,0.00
question,WebQTrn-3376_405c8b5bd83551a50c45836241923cca,10,4.315,1527.84,0.00,0.00
question,WebQTrn-3376_41059183a7ccab178427c57ed27fe803,44,18.839,6216.15,0.00,0.00
question,WebQTrn-3376_4cbe29afe4be4c1dd7ce941a1a82e495,54,24.333,7956.73,0.00,0.00
question,WebQTrn-3376_6f63302a5c1425c7a4f31bd93c423f2b,82,33.853,10934.49,0.00,0.00
question,WebQTrn-3376_964ca7047fbca61eb2298a7f43238a9e,34,14.806,4603.34,0.00,0.00
question,WebQTrn-3376_ba923c7252439706e2733b02103b7ba5,68,20.264,7226.60,0.00,0.00
question,WebQTrn-3376_c000c5f83c964520438cea1dd93dd09e,28,13.028,4126.57,0.00,0.00
question,WebQTrn-3376_da0a21681b858af174b64347f5478ce9,84,30.852,9790.84,0.00,0.00
question,WebQTrn-3376_e00a8eab7666e17c83d8acab6d4e1a8b,51,20.964,6576.11,0.00,0.00
question,WebQTrn-3376_f3ac227fc3f3b1001e487f3a01f4b627,23,7.203,2628.29,0.00,0.00
question,WebQTrn-3376_f50b867ba3df594aba113dd47ebcbb8d,56,24.795,7685.68,0.00,0.00
question,WebQTrn-3379_0ea46942aa5f953b0c50fffbf7d2a196,5,2.305,729.53,0.00,0.00
question,WebQTrn-3379_1555b448547cae902ba0ac654a097948,285,21.525,5685.24,0.00,0.00
question,WebQTrn-3379_52c6811b1a36b4eb2a9661b0b4de6bb1,80,39.877,12733.58,0.00,0.00
question,WebQTrn-3382_a24b8d71d20499c6d7e568317f526a91,12,6.302,2059.84,0.00,0.00
question,WebQTrn-3384_1ad460cd0410838a2d94b2dd7bd93efe,16,9.989,3767.83,0.00,0.00
question,WebQTrn-3384_1d033cab9df7d8537c3ecd0da84d0be4,6,2.971,1129.52,0.00,0.00
question,WebQTrn-3384_1eb6f5acf20855a1a2ef0d5b38673175,63,27.196,6993.23,0.00,0.00
question,WebQTrn-3384_25860d92ec8ed0f325c75bf9b1deeb3a,6,2.671,961.31,0.00,0.00
question,WebQTrn-3384_275abff5d62790363fe8bc0387660115,57,31.604,8728.43,0.00,0.00
question,WebQTrn-3384_2f7a58fec175f33d04c345008ab7adaf,11,6.234,2275.65,0.00,0.00
question,WebQTrn-3384_5fb8a0654bd627fd3eaed296aa6b52db,51,22.513,6466.11,0.00,0.00
question,WebQTrn-3384_6cb1331b7de4eccf0c4d3f78f17c7ad8,309,22.147,7244.25,0.00,0.00
question,WebQTrn-3384_7521446b16f8e39c384fde8af80e3993,41,18.766,5402.59,0.00,0.00
question,WebQTrn-3384_8728d31e67df2c6d6395deed585552cc,10,5.587,2034.66,0.00,0.00
question,WebQTrn-3384_90cab32dc009a2879e9d83d16a353282,17,10.299,3429.46,0.00,0.00
question,WebQTrn-3384_abb73f6339e6b2a1ad5cceaffa30a1f3,5,3.252,1014.88,0.00,0.00
question,WebQTrn-3384_b526307856da0d2f8d1bf4ceecb179ad,18,9.664,3542.91,0.00,0.00
question,WebQTrn-3384_d6b399b7abccfea2d7204210d458e552,57,33.342,10504.06,0.00,0.00
question,WebQTrn-3384_d985b5a80635f1368b2a384dced8909d,17,9.647,3718.59,0.00,0.00
question,WebQTrn-3384_e83e8190540386b20d8b60496674e1d5,11,6.452,2332.40,0.00,0.00
question,WebQTrn-3384_ee0846a1d115bdd5408f2aef3542ab79,20,8.657,3078.07,0.00,0.00
question,WebQTrn-3400_0086d2537f89176e0be67746d2047d84,151,35.153,11288.84,0.00,0.00
question,WebQTrn-3400_675e2a842506fdbbcf3ccdec8f51cee3,63,8.097,2851.97,0.00,0.00
question,WebQTrn-3412_305f49b65a760af0e6ce8d06f43aa22a,13,4.981,1821.89,0.00,0.00
question,WebQTrn-3412_67a2142ccd0f2bc9248c5f945f0cd1ab,11,5.480,1743.66,0.00,0.00
question,WebQTrn-3417_dfbc9c66473a509874e5e442ce04c4b3,36,10.943,3453.02,0.00,0.00
question,WebQTrn-3428_1c3fb503f1f7ea34d15b03bb75940d0f,85,32.985,10157.27,0.00,0.00
question,WebQTrn-3428_6c9b2bdd875d57a9585204feca3f1628,39,22.192,7562.46,0.00,0.00
question,WebQTrn-3428_88da39d33e04db9bd189d78effbcfb63,56,18.948,5604.00,0.00,0.00
question,WebQTrn-3428_cb37f7a88b3461d617cb87efc0f102d4,24,9.545,3491.05,0.00,0.00
question,WebQTrn-3428_e374530b7a42aec105446144d49dc588,103,21.605,5787.04,0.00,0.00
question,WebQTrn-3433_675e2a842506fdbbcf3ccdec8f51cee3,15,7.005,2536.93,0.00,0.00
question,WebQTrn-3446_a3875ee1db404486f5502bc39b8e29ec,96,41.715,13568.42,0.00,0.00
question,WebQTrn-347_2489f3fd273be828f1c298a1800e50c0,11,9.373,2114.70,0.00,0.00
question,WebQTrn-347_6f7252fc04cfac2cabbe4d12f43b4b42,19,7.212,2593.03,0.00,0.00
question,WebQTrn-3515_10cc5a71f9e3a54d43aaf6846b0d51cd,30,14.599,4562.52,0.00,0.00
question,WebQTrn-3515_2aa5a1fad172296605828ebc69fc7cb0,33,9.997,3585.39,0.00,0.00
question,WebQTrn-3515_55fa7341d78ac73e185e97a34f8e446f,16,7.398,2665.64,0.00,0.00
question,WebQTrn-3515_60cb3ba8302d8cb0d1434398c07eea0f,35,17.370,5648.18,0.00,0.00
question,WebQTrn-3515_6d7d4e79a1744fa4b2898a8ad4ad1190,22,11.695,3660.15,0.00,0.00
question,WebQTrn-3515_76ac752ffcee1b2759600cbec55107c7,123,14.684,3991.43,0.00,0.00
question,WebQTrn-3515_9afcfd20978b860a6f4aafc6344a7be1,43,18.511,6186.89,0.00,0.00
question,WebQTrn-3515_a8f39779957aacb92b8f13790d0fb345,34,20.204,5902.70,0.00,0.00
question,WebQTrn-3515_c2d50d6a8fa057ab0cf810a116c0db0e,17,8.161,2621.91,0.00,0.00
question,WebQTrn-3515_d1a0c35fff4a3a4dec452ce9b7793244,10,4.630,1468.54,0.00,0.00
question,WebQTrn-3515_d71f4595f598414077e0a88ba70e1c0e,1022,29.202,8334.91,0.00,0.00
question,WebQTrn-3515_fc61b4e1b808d8b466d687dc80c8498f,21,7.141,2529.81,0.00,0.00
question,WebQTrn-3527_1661062ba428b2ec2a00e2f84257682f,45,20.312,7067.55,0.00,0.00
question,WebQTrn-3527_4fc72548c4680b0604576961f2ce4459,26,11.575,4222.26,0.00,0.00
question,WebQTrn-3527_8ad8aa73cf8a2b1fa269af5052150974,44,22.881,7520.66,0.00,0.00
question,WebQTrn-3535_2687e08154270a5a87006ee2345f3b60,31,6.899,2127.45,0.00,0.00
question,WebQTrn-3535_28ff0fdfee16bb706a01c909f96b8190,23,8.131,2536.36,0.00,0.00
question,WebQTrn-3535_a169c3e0ff9e2893c156755cf719b5ff,33,14.860,4971.13,0.00,0.00
question,WebQTrn-3535_dfcf84e9ba3b9baef4ee1f2cc51994b6,12,3.456,1225.61,0.00,0.00
question,WebQTrn-3543_358c86a9c6d41d3dd1cd7def70434e5c,68,40.299,13253.08,0.00,0.00
question,WebQTrn-3543_3f03848605c6758ff2230a955cd92d65,75,10.267,3418.96,0.00,0.00
question,WebQTrn-3543_58fa00ab06c20e4ef19c1baa364ace47,93,26.634,8328.71,0.00,0.00
question,WebQTrn-3543_5bc74979fc1292d14458ccc3a131a6e6,72,14.740,5341.83,0.00,0.00
question,WebQTrn-3543_62ea63f7954eccb68d685d3695c0b84d,18,7.924,2890.53,0.00,0.00
question,WebQTrn-3543_915d22d3363bc7baa79cb720ec2ec4e6,243,14.457,4443.78,0.00,0.00
question,WebQTrn-3543_a9122e6c3ec58aea7483e18c7074128a,52,28.897,9699.16,0.00,0.00
question,WebQTrn-3543_b5eabb006685da5755fdf968500b7cd4,18,7.541,2791.47,0.00,0.00
question,WebQTrn-3543_bbb0c8aa3a2941db5bf85e7557241fda,24,12.287,3971.23,0.00,0.00
question,WebQTrn-3543_c48e6de5044e564c757dd8332cdd7570,49,29.548,9619.61,0.00,0.00
question,WebQTrn-3543_ca8d129cc42cf94b681a91fb5ed94522,74,38.577,12905.77,0.00,0.00
question,WebQTrn-3543_caa949f69f32817879bb6cee12a046fa,28,16.841,5844.67,0.00,0.00
question,WebQTrn-3543_d7db4cdab1589b7c97a81236310a67f7,77,32.251,10639.44,0.00,0.00
question,WebQTrn-3543_f47d07fb12afd1cc18d0a707a7a67fac,19,7.230,2690.08,0.00,0.00
